timestamp, index, utilization.gpu [%], utilization.memory [%], pstate, temperature.gpu, memory.used [MiB], memory.free [MiB]
2020/05/01 14:02:18.754, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:18.755, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:18.756, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:18.756, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:23.758, 0, 100 %, 77 %, P0, 43, 18932 MiB, 13548 MiB
2020/05/01 14:02:23.759, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:02:23.760, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:23.761, 3, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:02:23.762, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:23.762, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:02:23.763, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:23.764, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:23.765, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:23.766, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:23.767, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:23.767, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:23.768, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:23.769, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:23.770, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:23.771, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:28.772, 0, 100 %, 77 %, P0, 43, 18932 MiB, 13548 MiB
2020/05/01 14:02:28.773, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:02:28.774, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:28.775, 3, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:02:28.776, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:28.777, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:02:28.778, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:28.779, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:28.780, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:28.780, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:28.781, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:28.782, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:28.783, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:28.784, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:28.785, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:28.785, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:33.787, 0, 100 %, 77 %, P0, 45, 18932 MiB, 13548 MiB
2020/05/01 14:02:33.788, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:02:33.789, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:33.790, 3, 0 %, 0 %, P0, 33, 0 MiB, 32480 MiB
2020/05/01 14:02:33.790, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:33.791, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:02:33.792, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:33.793, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:33.794, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:33.795, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:33.795, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:33.796, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:33.797, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:33.798, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:33.799, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:33.800, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:38.801, 0, 100 %, 76 %, P0, 44, 18932 MiB, 13548 MiB
2020/05/01 14:02:38.802, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:02:38.803, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:38.804, 3, 0 %, 0 %, P0, 33, 0 MiB, 32480 MiB
2020/05/01 14:02:38.805, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:38.806, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:02:38.807, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:38.807, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:38.808, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:38.809, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:38.810, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:38.811, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:38.812, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:38.812, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:38.813, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:38.814, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:43.815, 0, 100 %, 77 %, P0, 44, 18932 MiB, 13548 MiB
2020/05/01 14:02:43.816, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:02:43.817, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:43.818, 3, 0 %, 0 %, P0, 33, 0 MiB, 32480 MiB
2020/05/01 14:02:43.819, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:43.820, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:02:43.821, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:43.822, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:43.822, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:43.823, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:43.824, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:43.825, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:43.826, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:43.827, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:43.827, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:43.828, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:48.830, 0, 100 %, 77 %, P0, 44, 18932 MiB, 13548 MiB
2020/05/01 14:02:48.831, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:02:48.832, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:48.833, 3, 0 %, 0 %, P0, 33, 0 MiB, 32480 MiB
2020/05/01 14:02:48.833, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:48.834, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:02:48.835, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:48.836, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:48.837, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:48.838, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:48.838, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:48.839, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:48.840, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:48.841, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:48.842, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:48.843, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:53.844, 0, 100 %, 77 %, P0, 45, 18932 MiB, 13548 MiB
2020/05/01 14:02:53.845, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:02:53.846, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:53.847, 3, 0 %, 0 %, P0, 33, 0 MiB, 32480 MiB
2020/05/01 14:02:53.848, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:53.848, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:02:53.849, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:53.850, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:53.851, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:53.852, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:53.853, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:53.854, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:53.854, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:53.855, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:53.856, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:53.857, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:58.858, 0, 100 %, 76 %, P0, 44, 18932 MiB, 13548 MiB
2020/05/01 14:02:58.859, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:02:58.860, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:58.861, 3, 0 %, 0 %, P0, 34, 0 MiB, 32480 MiB
2020/05/01 14:02:58.862, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:58.863, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:02:58.863, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:02:58.864, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:58.865, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:58.866, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:58.867, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:58.868, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:58.868, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:58.869, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:02:58.870, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:02:58.871, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:03.872, 0, 100 %, 76 %, P0, 44, 18932 MiB, 13548 MiB
2020/05/01 14:03:03.874, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:03:03.874, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:03.875, 3, 0 %, 0 %, P0, 34, 0 MiB, 32480 MiB
2020/05/01 14:03:03.876, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:03.877, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:03:03.878, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:03.879, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:03.880, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:03.881, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:03.882, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:03.882, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:03.883, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:03.884, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:03.885, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:03.886, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:08.887, 0, 100 %, 77 %, P0, 44, 18932 MiB, 13548 MiB
2020/05/01 14:03:08.888, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:03:08.889, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:08.890, 3, 0 %, 0 %, P0, 34, 0 MiB, 32480 MiB
2020/05/01 14:03:08.891, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:08.892, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:03:08.893, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:08.894, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:08.894, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:08.895, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:08.896, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:08.897, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:08.898, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:08.899, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:08.899, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:08.900, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:13.902, 0, 100 %, 77 %, P0, 45, 18932 MiB, 13548 MiB
2020/05/01 14:03:13.903, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:03:13.904, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:13.905, 3, 0 %, 0 %, P0, 34, 0 MiB, 32480 MiB
2020/05/01 14:03:13.906, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:13.906, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:03:13.907, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:13.908, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:13.909, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:13.910, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:13.911, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:13.911, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:13.912, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:13.913, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:13.914, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:13.915, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:18.916, 0, 100 %, 71 %, P0, 45, 18932 MiB, 13548 MiB
2020/05/01 14:03:18.917, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:03:18.918, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:18.919, 3, 0 %, 0 %, P0, 34, 0 MiB, 32480 MiB
2020/05/01 14:03:18.919, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:18.920, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:03:18.921, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:18.922, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:18.923, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:18.924, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:18.925, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:18.926, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:18.926, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:18.927, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:18.928, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:18.929, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:23.930, 0, 100 %, 76 %, P0, 44, 18932 MiB, 13548 MiB
2020/05/01 14:03:23.932, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:03:23.932, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:23.933, 3, 0 %, 0 %, P0, 34, 0 MiB, 32480 MiB
2020/05/01 14:03:23.934, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:23.935, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:03:23.936, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:23.937, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:23.937, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:23.938, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:23.939, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:23.940, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:23.941, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:23.942, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:23.942, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:23.943, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:28.945, 0, 100 %, 77 %, P0, 44, 18932 MiB, 13548 MiB
2020/05/01 14:03:28.946, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:03:28.947, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:28.947, 3, 0 %, 0 %, P0, 34, 0 MiB, 32480 MiB
2020/05/01 14:03:28.948, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:28.949, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:03:28.950, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:28.951, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:28.952, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:28.952, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:28.953, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:28.954, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:28.955, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:28.956, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:28.957, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:28.958, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:33.959, 0, 100 %, 77 %, P0, 45, 18932 MiB, 13548 MiB
2020/05/01 14:03:33.960, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:03:33.961, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:33.962, 3, 0 %, 0 %, P0, 34, 0 MiB, 32480 MiB
2020/05/01 14:03:33.963, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:33.964, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:03:33.964, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:33.965, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:33.966, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:33.967, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:33.968, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:33.969, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:33.970, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:33.970, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:33.971, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:33.972, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:38.973, 0, 100 %, 77 %, P0, 45, 18932 MiB, 13548 MiB
2020/05/01 14:03:38.974, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:03:38.975, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:38.976, 3, 0 %, 0 %, P0, 34, 0 MiB, 32480 MiB
2020/05/01 14:03:38.977, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:38.978, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:03:38.978, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:38.979, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:38.980, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:38.981, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:38.982, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:38.983, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:38.984, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:38.984, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:38.985, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:38.986, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:43.987, 0, 0 %, 0 %, P0, 36, 0 MiB, 32480 MiB
2020/05/01 14:03:43.989, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:03:43.990, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:43.991, 3, 0 %, 0 %, P0, 34, 0 MiB, 32480 MiB
2020/05/01 14:03:43.991, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:43.992, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:03:43.993, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:43.994, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:43.995, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:43.996, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:43.997, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:43.998, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:43.999, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:44.000, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:44.001, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:03:44.002, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:49.003, 0, 0 %, 0 %, P0, 33, 0 MiB, 32480 MiB
2020/05/01 14:03:49.005, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:03:49.006, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:49.007, 3, 0 %, 0 %, P0, 34, 0 MiB, 32480 MiB
2020/05/01 14:03:49.008, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:03:49.009, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:03:49.009, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:03:49.010, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
